code_zone_geo;zone_geographique;annee;code_indicateur;indicateur;code_type_pers;type_de_personnel;code_taille;taille_d_entreprise;secret;non_disponible;etat_des_donnees;valeur
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;1268.99
73;Midi-Pyrénées;2005;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;1412.78
73;Midi-Pyrénées;2006;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1079.0
83;Auvergne;2007;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;oui;non;définitif;
83;Auvergne;2011;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;100.03
83;Auvergne;2012;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;47.14
83;Auvergne;2013;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;semi-définitif;514.87
91;Languedoc-Roussillon;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;2647.75
91;Languedoc-Roussillon;2003;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;285.64
91;Languedoc-Roussillon;2003;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;852.88
91;Languedoc-Roussillon;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1540.92
91;Languedoc-Roussillon;2005;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;94.92
91;Languedoc-Roussillon;2006;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;254.89
23;Haute-Normandie;2009;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;480.42
23;Haute-Normandie;2011;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;502.1
23;Haute-Normandie;2012;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;434.32
23;Haute-Normandie;2013;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;semi-définitif;2402.79
24;Centre;2003;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;51.89
24;Centre;2003;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;1106.81
24;Centre;2004;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;709.76
24;Centre;2005;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;262.38
24;Centre;2006;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;1713.43
24;Centre;2008;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;952.67
24;Centre;2008;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;574.35
24;Centre;2011;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;1511.64
24;Centre;2012;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;6593.42
24;Centre;2013;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;semi-définitif;818.99
25;Basse-Normandie;2002;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;189.18
25;Basse-Normandie;2007;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;196.36
25;Basse-Normandie;2008;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;451.74
25;Basse-Normandie;2013;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;semi-définitif;83.25
25;Basse-Normandie;2013;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;semi-définitif;216.59
26;Bourgogne;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1192.29
26;Bourgogne;2003;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;92.86
26;Bourgogne;2004;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;68.55
26;Bourgogne;2006;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;418.76
26;Bourgogne;2006;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;552.48
26;Bourgogne;2007;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;248.17
26;Bourgogne;2009;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;590.99
26;Bourgogne;2010;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;65.3
26;Bourgogne;2010;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;365.01
26;Bourgogne;2011;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;95.03
26;Bourgogne;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;2710.51
31;Nord-Pas-de-Calais;2004;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;226.04
31;Nord-Pas-de-Calais;2006;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;48.1
31;Nord-Pas-de-Calais;2007;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;98.71
31;Nord-Pas-de-Calais;2010;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;295.68
31;Nord-Pas-de-Calais;2011;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;174.45
31;Nord-Pas-de-Calais;2013;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;semi-définitif;2492.87
91;Languedoc-Roussillon;2008;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;126.59
91;Languedoc-Roussillon;2009;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;195.85
91;Languedoc-Roussillon;2011;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;1523.52
91;Languedoc-Roussillon;2012;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;472.52
91;Languedoc-Roussillon;2012;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;351.11
95;Provence-Alpes-Côte d'Azur + Corse;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;9739.4
95;Provence-Alpes-Côte d'Azur + Corse;2005;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;1312.41
95;Provence-Alpes-Côte d'Azur + Corse;2005;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;418.13
95;Provence-Alpes-Côte d'Azur + Corse;2006;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;4193.34
95;Provence-Alpes-Côte d'Azur + Corse;2007;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;125.94
95;Provence-Alpes-Côte d'Azur + Corse;2007;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;4405.54
95;Provence-Alpes-Côte d'Azur + Corse;2010;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;683.58
95;Provence-Alpes-Côte d'Azur + Corse;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;10441.51
21;Champagne-Ardenne;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;756.13
21;Champagne-Ardenne;2004;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;56.82
21;Champagne-Ardenne;2005;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;627.93
21;Champagne-Ardenne;2006;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1154.36
21;Champagne-Ardenne;2009;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;951.3
22;Picardie;2010;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;510.89
23;Haute-Normandie;2004;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;119.32
23;Haute-Normandie;2006;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;656.13
07;Régions d'outre-mer;2007;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;53.15
07;Régions d'outre-mer;2012;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;203.82
07;Régions d'outre-mer;2013;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;semi-définitif;23.51
100;France;2003;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;oui;définitif;
100;France;2005;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;3538.9
11;Île-de-France;2006;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;9534.8
11;Île-de-France;2008;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;611.04
11;Île-de-France;2008;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;1022.93
11;Île-de-France;2008;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;4562.07
11;Île-de-France;2012;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;18236.91
11;Île-de-France;2013;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;semi-définitif;27602.63
07;Régions d'outre-mer;2003;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;5.87
07;Régions d'outre-mer;2006;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;oui;non;définitif;
07;Régions d'outre-mer;2006;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;oui;non;définitif;
100;France;2005;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;24252.98
100;France;2006;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;29567.09
100;France;2006;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;8744.07
100;France;2010;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;46579.06
100;France;2011;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;28850.56
100;France;2011;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;74129.62
100;France;2013;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;semi-définitif;51977.14
11;Île-de-France;2001;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;42832.01
11;Île-de-France;2008;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;1790.82
11;Île-de-France;2010;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;7452.69
11;Île-de-France;2011;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;37875.49
11;Île-de-France;2012;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;2650.62
11;Île-de-France;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;68695.87
54;Poitou-Charentes;2005;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;27.84
54;Poitou-Charentes;2005;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;19.89
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;65.88
54;Poitou-Charentes;2008;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;342.33
54;Poitou-Charentes;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1076.47
72;Aquitaine;2011;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;845.52
72;Aquitaine;2011;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;1460.67
72;Aquitaine;2013;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;semi-définitif;2416.79
73;Midi-Pyrénées;2010;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1440.57
73;Midi-Pyrénées;2011;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;2134.17
73;Midi-Pyrénées;2012;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;2846.9
73;Midi-Pyrénées;2013;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;semi-définitif;2132.28
74;Limousin;2004;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;76.17
74;Limousin;2006;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;1233.95
74;Limousin;2013;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;semi-définitif;120.5
82;Rhône-Alpes;2003;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;3891.43
82;Rhône-Alpes;2006;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;4855.96
82;Rhône-Alpes;2008;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;2241.32
82;Rhône-Alpes;2009;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;1200.92
82;Rhône-Alpes;2009;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;1330.41
82;Rhône-Alpes;2010;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;929.16
82;Rhône-Alpes;2011;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;9545.85
82;Rhône-Alpes;2012;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;4180.09
83;Auvergne;2002;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;547.93
83;Auvergne;2003;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3346.49
83;Auvergne;2006;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;oui;non;définitif;
83;Auvergne;2006;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;83.08
83;Auvergne;2007;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;oui;non;définitif;
83;Auvergne;2008;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1435.75
83;Auvergne;2013;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;semi-définitif;106.17
83;Auvergne;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;semi-définitif;4850.8
91;Languedoc-Roussillon;2007;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;oui;non;définitif;
91;Languedoc-Roussillon;2007;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;oui;non;définitif;
91;Languedoc-Roussillon;2011;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;416.33
91;Languedoc-Roussillon;2012;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;886.81
91;Languedoc-Roussillon;2013;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;semi-définitif;494.1
95;Provence-Alpes-Côte d'Azur + Corse;2007;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1709.58
95;Provence-Alpes-Côte d'Azur + Corse;2009;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;3479.68
95;Provence-Alpes-Côte d'Azur + Corse;2012;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;1895.41
95;Provence-Alpes-Côte d'Azur + Corse;2013;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;semi-définitif;8732.38
23;Haute-Normandie;2008;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;317.54
23;Haute-Normandie;2008;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;1438.22
23;Haute-Normandie;2010;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;478.59
23;Haute-Normandie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;1140.16
23;Haute-Normandie;2012;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;64.38
23;Haute-Normandie;2012;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;844.28
23;Haute-Normandie;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2413.99
23;Haute-Normandie;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;semi-définitif;2507.26
23;Haute-Normandie;2013;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;semi-définitif;175.44
24;Centre;2003;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;186.47
24;Centre;2008;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3649.46
24;Centre;2010;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;1624.32
24;Centre;2011;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;892.85
24;Centre;2011;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;1193.5
24;Centre;2012;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;729.66
24;Centre;2012;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;324.46
25;Basse-Normandie;2004;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;24.17
25;Basse-Normandie;2009;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;223.94
25;Basse-Normandie;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;2544.17
25;Basse-Normandie;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;semi-définitif;2524.92
26;Bourgogne;2003;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;429.6
26;Bourgogne;2006;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;193.15
26;Bourgogne;2007;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;188.42
26;Bourgogne;2008;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;72.47
26;Bourgogne;2008;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;1482.72
